,ID,smiles,moleculas
153,153,CCOC(=O)C1=CN=C(N=C1NC(C)C2=CC=CC=C2)N3C(=CC(=N3)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79EC40>
154,154,CCC(C)NC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)/N=C/C4=CC=CC=N4)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79ECA0>
155,155,C1CCC2=C(C1)C3=C(N=C(N=C3S2)SCC4=CC=CC=C4)N5C(=C(C=N5)C#N)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79ED00>
156,156,CCOC(=O)C1=CN=C(N=C1NCCC2=CC=CC=C2)N3C(=CC(=N3)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79ED60>
157,157,CCC(CC)COC(=O)C(C#N)C1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79EDC0>
158,158,CC1=CC=C(C=C1)S(=O)(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)/N=C/C5=CC=CO5)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79EE20>
159,159,CCC1CCCCN1C2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79EE80>
160,160,CCN(CC)CCCN=C(C)C1=C(N(C(=O)NC1=O)C2CCCCC2)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79EEE0>
161,161,C1=CC=C2C(=C1)N=C3C(=C(N(C3=N2)/N=C/C4=CC(=C(C=C4)O)O)N)S(=O)(=O)C5=CC(=CC=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79EF40>
162,162,CN(C)C1=C(N=C(O1)C2=CC=C(C=C2)OCC3=CC=C(C=C3)Cl)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79EFA0>
163,163,CCOCCCN1C2=C(C=C(C1=N)C(=O)NCC3=CC4=C(C=C3)OCO4)C(=O)N5C=CC=CC5=N2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F040>
164,164,CCCN1C2=C(C=C(C1=N)C(=O)NCC3=CC4=C(C=C3)OCO4)C(=O)N5C=CC=C(C5=N2)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F0A0>
165,165,CN1CCC2=C(C1)C(=C3C(=C(SC3=N2)C#N)N)C4=CC=CS4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F100>
166,166,CC(CN1CCN(CC1)C)COC2=CC=CC3=CC=CC=C32,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F160>
167,167,CC1=CN2C(=NC3=C(C2=O)C=C(C(=N)N3CCCOC(C)C)C(=S)N)C=C1,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F1C0>
168,168,CCOCCCN1C2=C(C=C(C1=N)C(=O)NCC3=CC4=C(C=C3)OCO4)C(=O)N5C=CC=C(C5=N2)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F220>
169,169,CCC1=NC2=C(C(=N1)NC3=CC=NC=C3)OC4=CC=CC=C42.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F280>
170,170,C1CC2=C(C1)C(=NC3=C2C4=C(S3)C(=NC=N4)N5CCN(CC5)CCO)N6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F2E0>
171,171,CC1=NC2=C(C(=N1)NC3=CC=NC=C3)OC4=CC=CC=C42,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F340>
172,172,CC1=C(C2=CC=CC=C2N1C)C(CN3CCN(CC3)CC4=CC5=C(C=C4)OCO5)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F3A0>
173,173,CC1=CC(=CC=C1)S(=O)(=O)C2=C(N(C3=NC4=CC=CC=C4N=C23)/N=C/C5=CC=CO5)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F400>
174,174,CC1=NC2=C(C(=N1)NCCC3=CN=CN3)OC4=CC=CC=C42.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F460>
175,175,CCCCNC(=O)C1=CC2=C(N=C3C(=CC=CN3C2=O)C)N(C1=N)CC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F4C0>
176,176,CN1CCN(CC1)C2=C(N=C(O2)COC3=CC=C(C=C3)C4=CC=CC=C4)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F520>
177,177,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)NCC4=CC5=C(C=C4)OCO5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F580>
178,178,CC1=CC2=C(C=C1)C(=C(N2)C(=O)OC)NC(=O)CN3CCCC4=CC=CC=C43,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F5E0>
179,179,CCN1CCN(CC1)C2=C(N=C(O2)COC3=CC=C(C=C3)C4=CC=CC=C4)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F640>
180,180,C1=CSC(=C1)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CC=C(O4)Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F6A0>
181,181,C1CC2=C(C1)N(C3=C(C2=N)CCC3)CC4=CC=C(C=C4)Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F700>
182,182,C1CCCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F760>
183,183,CC1=C(C2=NC(=CC(=O)N2N1)C(C)(C)C)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F7C0>
184,184,C1CCCC(CC1)N2C(=C(C(=O)NC2=O)C=NC3CCN(CC3)CC4=CC=CC=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F820>
185,185,C1CN(CCN1C/C=C/C2=CC=CC=C2)CC3=CC(=O)OC4=C3C=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F880>
186,186,C1=CC=C(C=C1)C2=NC3=C(C(=N2)NCC4=CN=CC=C4)OC5=CC=CC=C53.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F8E0>
187,187,CC(C)CCNC1=C(C2=C(CN(CC2)C)C(=N1)N3CCCC3)C#N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F940>
188,188,CC1=C2C(=NC(=N1)N3CCN(CC3)CC4=CC=CC=C4)CC(CC2=O)C5=CC(=C(C=C5)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79F9A0>
189,189,C1=CC=C2C(=C1)C(C(O2)(C(=O)C3=C(C=C(C=C3)Cl)Cl)N4C=NC=N4)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FA00>
190,190,CC1=C(C=C(C=C1)OCC(=O)N2CCC3=CC(=C(C=C3C2)OC)OC)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FA60>
191,191,CC1=CC=CC=C1C2C3=C(CC(CC3=O)C4=C(C=C(C=C4)OC)OC)NC5=NC=NN25,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FAC0>
192,192,CN1C2=CC=CC=C2N=C1C3=C(N(C4=NC5=CC=CC=C5N=C34)C6CCCC6)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FB20>
193,193,CN1C(=NN=N1)SCCNCC2=CC=CC3=CC=CC=C32.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FB80>
194,194,CC1=CC2=C(C(C(=C(O2)N)C#N)C3=CN=CC=C3)C(=O)N1CC4=CC5=C(C=C4)OCO5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FBE0>
195,195,COCCN1C(=NC2=C(C1=O)C(=O)C3=CC=CC=C3S2)C4CCCCC4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FC40>
196,196,CCN1C2=CC=CC=C2N=C1C3=CC=C(C=C3)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FCA0>
197,197,C1CCC2=C(CC1)SC3=C2C(=O)N(C(=O)N3CCN4CCCC4)CC5=CC=CO5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FD00>
198,198,CC1=CC2=C(C=C1O)C(=CC(=O)O2)CN3CCN(CC3)C/C=C/C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FD60>
199,199,CC1CC2=NC(=NC(=C2C(=O)C1)C)N3CCN(CC3)CC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FDC0>
200,200,C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CS4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FE20>
201,201,CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCN(CC2)CC(=O)NC(=O)NCC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FE80>
202,202,CCN1C2=C(C=C(C=C2)NC(=O)CC3=CC=C(S3)S(=O)(=O)N4CCOCC4)C5=CC=CC=C51,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FEE0>
203,203,CC(C)OC(=O)CCCCCN1C(=O)CSC1=S,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FF40>
204,204,C1=CC=C(C=C1)C2=CC=C(C=C2)N3C=CN=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF79FFA0>
205,205,CCC(C)N1C(=O)C2=CC=CC=C2N=C1SCC(=O)NC(=O)NC3=CC4=C(C=C3)OCCO4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0040>
206,206,CC1(CC(=CC(=[N+]2CCCC2)C1)N3CCN(CC3)C4=CC=CC=C4)C.[I-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A00A0>
207,207,CN1CCC(CC1)N(C)C(=O)C2=CC=CC=C2NC3=CC=C(C=C3)SC(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0100>
208,208,C1=CC(=CN=C1)COC(=O)NC2=CC(=C(C=C2)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0160>
209,209,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C2=NN=C(O2)SCCCC(=O)C3=CC=C(C=C3)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A01C0>
210,210,CC1=CC(=CC=C1)N2C3=CC=CC=C3N=C2SCC4=CC(=O)N5C=CSC5=N4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0220>
211,211,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(C2=CN=CC=C2)N3CCN(CC3)CCO,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0280>
212,212,CC1=CC=C(C=C1)NC2=CC(=NN2C3=NC(=CC(=O)N3)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A02E0>
213,213,CC\1(C2=CC=CC=C2N(/C1=C\P(=O)(N(C)C)N(C)C)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0340>
214,214,CC1=CC=C(C=C1)N2C(=NN=N2)SCC(=O)C3=C(N(C(=C3)C)CC4CCCO4)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A03A0>
215,215,C1=CC=C2C(=C1)C=C(O2)C(=O)CSC3=CC=CC=[N+]3[O-],<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0400>
216,216,CCCN1C2=CC=CC=C2N=C1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N4CCCC4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0460>
217,217,CN1C(=O)C(=C(N(C1=O)CC2=CC=CC=C2)N)C(=O)CN(C)CC3=C(C=C(C=C3)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A04C0>
218,218,CC(C)(CN1CCN(CC1)C)NS(=O)(=O)C2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0520>
219,219,CN(CC(=O)NC1=C(C(=C(C=C1)F)F)F)C2=NC=CN=C2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0580>
220,220,CC1=CC=C(C=C1)N2C=CC=C2C(=S)N=P(N(C)C)(N(C)C)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A05E0>
221,221,C1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0640>
222,222,CCCSC1=NN=C(S1)SC2=NN=NN2C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A06A0>
223,223,C1=C(OC2=C(C1=O)C(=C(C(=C2F)F)F)F)C3=C(C(=C(C(=C3F)F)F)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0700>
224,224,COCCN1C2=CC=CC=C2N=C1SCC(=O)NC(=O)NCC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0760>
225,225,CCOC(=O)C1=C(SC=C1C2=CC=C(O2)C)NC(=O)CSC3=NN=NN3C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A07C0>
226,226,CN1CCC(CC1)N(C)CC(=O)NC2=CC(=CC=C2)OC3=CC=CC=C3.C(=O)(C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0820>
227,227,C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)N3C(=O)C4=CC=CC=C4S3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0880>
228,228,CC1=CC(=NC(=N1)N2C(=C(C(=N2)C)SC3=CC=C(C=C3)F)N)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A08E0>
229,229,C1=CSC(=C1)C(=O)NC2=NC(=CS2)C3=CC=C(S3)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0940>
230,230,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(=O)CCC3=NC4=CC=CC=C4C(=O)N3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A09A0>
231,231,C1CN(CCN1C/C=C/C2=CC=CC=C2)CC3=NC4=C(C=CC(=C4)Cl)C(=O)N3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0A00>
232,232,CC1=CC(=C(C#N)C2=NC3=CC=CC=C3S2)C=C(N1CC4=CC=CO4)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0A60>
233,233,COC1=CC=C(C=C1)C2=NCC(S2)CSC3=NN=C(O3)C4=CC5=C(C=C4)OCO5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0AC0>
234,234,CC\1(C2=CC=CC=C2N(/C1=C\C(=O)COC3=CC4=C(C=C3)OCO4)C)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0B20>
235,235,C1=CC=C\2C(=C1)C(=N/C2=N\C3=CC=CC=N3)NC4=CC=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0B80>
236,236,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C2=NN=C(O2)SCCCC(=O)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0BE0>
237,237,CN1C=CC=C1C(=O)NC2=NC(=CS2)C3=CC=CC=N3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0C40>
238,238,C1COCCN1CC2=NC(=C3C(=CSC3=N2)C4=CC=CS4)NCC5=CC6=C(C=C5)OCO6,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0CA0>
239,239,CN(C)CC1=NC2=CC=CC=C2C(=O)N1CC3=NC(=CS3)C4=CC5=CC=CC=C5O4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0D00>
240,240,CC1=C(SC(=C1C(=O)OC)NC(=O)CN2CCN(CC2)CC3=CC4=C(C=C3)OCO4)C.C(=O)(C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0D60>
241,241,COC1=C2C(=CC=C1)SC(=N2)NC3=NN=C(O3)C4=CC=CC=C4OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0DC0>
242,242,CC1=C(C(N2C(=NN=N2)N1)C3=CN=CC=C3)C(=O)OC4CCCCC4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0E20>
243,243,COC1=CC=C(C=C1)C2=NN=C(O2)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCC5=CC=CC=C5C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0E80>
244,244,CC1=CC=C(C=C1)N=C2C(=CC3=C(O2)C=C(C=C3)O)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0EE0>
245,245,CCC1=CC=C(C=C1)C2=NC(=C(O2)C)CN3CCCC(C3)C(=O)NCCC4=CC(=C(C=C4)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0F40>
246,246,CCN1C=C(C(=O)C2=C1C=CC(=C2)S(=O)(=O)N3CCC4=CC=CC=C4C3)C(=O)NCC5=CC=CO5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A0FA0>
247,247,CC1=C(C=CC(=C1)S(=O)(=O)NCC(C2=CN=CC=C2)N3CCN(CC3)C4=CC=CC=C4)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1040>
248,248,CN(C)C1=NC2=CC(=C(C=C2C(=N1)N)OC)OC.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A10A0>
249,249,C1=CC(=CN=C1)CN(CC2=CC=CO2)C(=O)NC3=CC(=C(C=C3)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1100>
250,250,COC1=CC=CC=C1N2CCN(CC2)C(CNC(=O)OC3=CC=CC=C3)C4=CN=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1160>
251,251,CN1CCN(CC1)C2=NC(=NC(=N2)NC3=CC=CC(=C3)C(F)(F)F)N4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A11C0>
252,252,CS(=O)(=O)C1=NC(=CC(=N1)C(F)(F)F)C2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1220>
253,253,COC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NCCN4CCN(CC4)CC5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1280>
254,254,CCC1=CC=C(C=C1)N/C(=C(/C#N)\C(=O)NCC2=CC=CO2)/SCC3=CC(=CC=C3)F,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A12E0>
255,255,C1CCN(CC1)CC2=CC(=C3C=CC=NC3=C2O)Br,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1340>
256,256,CCOC(=O)N1CCN(CC1)C(=O)C2=C(C3=C(O2)C=CC(=C3)S(=O)(=O)N4CCCCCC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A13A0>
257,257,CCCCNC1=NC(=NC(=N1)N(C)C2=CC=CC=C2)N3C=CN=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1400>
258,258,CC1=CC(NC2=CC=CC=C12)(C)C.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1460>
259,259,CN1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC4=C(O3)N=C5C=C(C=CC5=C4)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A14C0>
260,260,COC1=CC=C(C=C1)N2CCN(CC2)C(CNC(=O)OC3=CC=CC=C3)C4=CN=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1520>
261,261,CC1=C(C(N2C(=NC=N2)N1)C3=CN=CC=C3)C(=O)OC4CCCCC4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1580>
262,262,COC1=C2C(=CC=C1)SC(=N2)NC3=NN=C(O3)C4=CC=CS4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A15E0>
263,263,CS(=O)(=O)C1=NC(=CC(=N1)C(F)(F)F)C2=CC=CO2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1640>
264,264,CCN(CC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NN=C(O3)C4=CC=CC=C4OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A16A0>
265,265,CN(C)C1=CC=C(C=C1)NC(=O)CN2C(=CC3=C2SC=C3)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1700>
266,266,C1COCCN1CCN2C3=CC=CC=C3N=C2NC(=O)C4=CN(N=C4C5=CC=CC=C5)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1760>
267,267,C1CN(CCN1CC2=CC=CC=C2)C3=NC(=NC(=N3)N4C=CN=C4)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A17C0>
268,268,CC1=C(C(=O)N(N1)C(C)(C)C)SC2=CC=C(C=C2)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1820>
269,269,C1CCN(CC1)CC2=CC(=C3C=CC=NC3=C2O)COCC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1880>
270,270,CC1=CC=C(C=C1)CCN2CC(CC2=O)C(=O)NCCCN(C)CC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A18E0>
271,271,C1=CC(=CN=C1)CN(CC2=CC=CO2)C(=O)NC3=CC=C(C=C3)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1940>
272,272,CC1=CC(=CC=C1)C2=NN3C(C(=C(NC3=N2)C)C(=O)N)C4=CN=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A19A0>
273,273,CC1=C(SC(=N1)NC2=NC3=C(C=CC=C3S2)OC)C(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1A00>
274,274,CC1=CC=C(C=C1)CCNC(=O)CN2C(=O)COC3=CC=CC=C32,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1A60>
275,275,C1=CC=C2C(=C1)C(=CS2(=O)=O)SC3=NC4=C(O3)C=CC(=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1AC0>
276,276,CC(=O)CC1C(=C(C(=O)O1)Br)NCC2=CC=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1B20>
277,277,CC1=CC(=C(C=C1)OC)NC(=O)CCC(=O)NC2=CC3=C(C=C2)N=C(C=C3C)N4CCN(CC4)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1B80>
278,278,CC1=CC=CC=C1C2=NC(=C(O2)C)CN3CCCC(C3)C(=O)NCCCN4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1BE0>
279,279,C1CN(CCN1C2=CC=CC=C2)C(CNS(=O)(=O)C3=C(C=CC(=C3)F)F)C4=CN=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1C40>
280,280,C1CN(CCN1C2=CC=CC=N2)C(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=NC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1CA0>
281,281,CC1=C(N=C(O1)C2=CC(=CC=C2)Cl)CN3CCCC(C3)C(=O)NCCC4=CC(=C(C=C4)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1D00>
282,282,CCCN(CCC)CCNC(=O)C1CCN(CC1)CC2=C(OC(=N2)C3=CC=C(C=C3)Cl)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1D60>
283,283,COC1=C2C(=CC=C1)SC(=N2)NC3=NC(=CS3)C4=CC=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1DC0>
284,284,C1CCC2=C(C1)C(=N)C3=C(N2CC4=CC(=C(C=C4)Cl)Cl)CCC3.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1E20>
285,285,CN(CCNC(=O)C1CC(=O)N(C1)C2=CC(=C(C=C2)F)Cl)CC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1E80>
286,286,C1CN(CCN1C2=CC=CC=C2F)C(CNC(=O)OC3=CC=CC=C3)C4=CN=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1EE0>
287,287,CC1=CC2=C(N1C)C=CC(=C2)CN3C(=O)C4=CC=CC=C4C3=O,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1F40>
288,288,CCCCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=NN=C(O2)C3=CC=CS3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A1FA0>
289,289,CCOC(=O)N1CCN(CC1)C(=O)CC(C(=O)N2CCC3=CC=CC=C32)N4C=CN=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A2040>
290,290,CC(C(C1=CC=CS1)N2CCOCC2)NC(=O)C3=CN=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A20A0>
291,291,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)CCCN3C(=O)C4=CC5=C(C=C4NC3=S)OCO5)C,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A2100>
292,292,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)C3CCCN(C3)S(=O)(=O)C4=CC=CS4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A2160>
293,293,C1=CC(=CC(=C1)NC(=O)C2=CC=C(O2)Br)C3=CN4C=CC=NC4=N3,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A21C0>
294,294,C1CCN(C1)C2=NC(=NC(=N2)N3C=CN=C3)N(C4=CC=CC=C4)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A2220>
295,295,CC1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)OC(=C3C)C(=O)NCC4=CC5=C(C=C4)OCO5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A2280>
296,296,C1CN(CCN1C2=CC=C(C=C2)F)C(CNS(=O)(=O)C3=C(C=CC(=C3)F)F)C4=CN=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A22E0>
297,297,COC1=CC=CC(=C1)C2=CC(=NO2)C(=O)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A2340>
298,298,COC1=CC(=C(C=C1)OC)C2=CC(=NO2)C(=O)NC3=CC(=CC=C3)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A23A0>
299,299,CC1=C(N=C(O1)C2=CC(=CC=C2)Cl)CN3CCCC(C3)C(=O)NCCCN4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A2400>
300,300,CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CCCOC)C(=S)N,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A2460>
301,301,CC1=C(C(=NC2=CC(=NN12)C3=CC(=CC(=C3)OC)OC)C)CCC(=O)NC(C)CCC4=CC=CO4,<rdkit.Chem.rdchem.Mol object at 0x0000018DFF7A24C0>
